"id","day","call_time","location"
6,11,15,360610222001001
6,11,20,360810680004012
6,11,7,360610131001005
6,11,13,360610102001007
6,11,19,360811551023000
6,11,17,360610050004001
6,11,16,360050185002001
6,11,17,360610101001007
6,11,14,360610054001004
6,11,9,360610045001009
6,11,9,360810001001027
6,11,10,360610108007001
6,11,17,360470009001004
6,11,21,360050289002000
6,11,10,360810294006010
6,11,2,360050429022000
6,11,11,360610039002002
6,11,15,360810551004001
6,11,8,360610119001000
6,11,21,360470876002002
6,11,13,360470478001002
6,11,14,360610119001004
6,11,18,360610112032000
6,11,16,360610052001003
6,11,12,360470549001000
6,11,11,360610054001002
6,11,14,360610039002002
6,11,11,360050286001000
6,11,19,360610013001008
6,11,15,360610076001001
6,11,11,360470039003002
6,11,16,360470035001007
6,11,12,360050219001000
6,11,10,360470009001004
6,11,18,360470557002006
6,11,16,360050337003003
6,11,11,360610100002006
6,11,11,360470009001004
6,11,12,360610056003000
6,11,16,360810033001008
6,11,6,360470065006003
6,11,11,360610031001010
6,11,15,360811215002003
6,11,14,360610098005000
6,11,17,360470011001006
6,11,10,360610106022002
6,11,10,360050065001002
6,11,9,360610009001027
6,11,14,360850187022002
6,11,17,360610092001009
6,11,20,360470169003003
6,11,14,360810757013002
6,11,16,360471194003000
6,11,11,360610203002000
6,11,7,360610096001001
6,11,7,360610018003000
6,12,24,360050251004000
6,12,14,360050426005000
6,12,8,360810603001014
6,12,19,360610137005001
6,12,2,360610232004001
6,12,11,360810549002001
6,12,18,360610049001007
6,12,13,360470009001004
6,12,13,360050286001000
6,12,10,360610043003001
6,12,15,360050118001025
6,12,12,360810613011001
6,12,11,360470232004001
6,12,15,360810032001000
6,12,6,360470445003002
6,12,11,360810112002001
6,12,19,360610113001010
6,12,16,360610157004000
6,12,21,360050316001004
6,12,1,360810251002001
6,12,18,360470009001004
6,12,15,360610013002005
6,12,19,360610125001006
6,12,18,360810284001016
6,12,12,360610052002006
6,12,13,360850114012014
6,12,14,360610203002000
6,12,20,360610095002003
6,12,11,360610101001007
6,12,9,360610125002000
6,12,14,360610054001000
6,12,18,360610084002000
6,12,20,360470622001010
6,12,19,360470009001004
6,12,15,360610112011003
6,12,9,360610251001002
6,12,11,360610082002000
6,12,18,360811267001000
6,12,13,360610137005000
6,12,19,360610116001006
6,12,16,360610203002000
6,12,5,360050379002000
6,12,14,360610021001007
6,12,9,360610029004007
6,12,12,360610113001003
6,12,17,360610096001005
6,12,19,360610100002001
6,12,10,360610131001003
6,12,6,360810185023003
6,12,16,360050265001004
6,12,14,360470153001001
6,12,18,360610082001000
6,12,21,360050127012002
6,12,15,360470009001004
6,12,17,360810717013002
6,12,16,360470049001000
6,12,19,360810317001000
6,12,14,360470513001003
6,12,14,360610317031001
6,12,13,360610072006000
6,12,8,360050286001000
6,12,20,360810025001000
6,12,9,360610257001005
6,12,13,360610203002000
6,12,21,360810126012002
6,12,21,360811417002014
6,12,16,360610125001000
6,12,20,360470588002000
6,12,17,360610041001003
6,12,18,360610076001004
6,12,14,360850273012000
6,12,15,360610098002001
6,12,10,360610116001006
6,12,12,360610037003006
6,12,1,360610219003000
6,12,11,360610013002005
6,12,16,360610169001000
6,12,11,360810711002000
6,12,14,360850064003004
6,12,13,360610253006001
6,12,18,360610039002001
6,12,8,360470009001004
6,12,9,360610078001000
6,12,12,360810179001001
6,12,17,360470484001000
6,12,17,360610052001006
6,12,10,360610099001038
6,12,16,360810019001066
6,12,15,360470503002001
6,12,8,360610113001002
6,12,8,360610112011001
6,12,3,360610002012000
6,12,11,360610116001006
6,12,18,360610100001005
6,12,17,360810331001000
6,12,10,360610050004001
6,12,15,360811551011001
6,12,10,360470011001006
6,12,12,360610131002002
6,12,15,360610158012001
6,12,17,360610009001001
6,13,15,360610119001001
6,13,12,360610013002009
6,13,9,360610082003001
6,13,16,360610063001001
6,13,14,360610102001006
6,13,18,360850064002000
6,13,11,360610043002000
6,13,19,360610146012000
6,13,12,360050251007001
6,13,22,360810535001011
6,13,11,360610142005000
6,13,19,360470808001000
6,13,13,360610119001002
6,13,16,360610029004007
6,13,11,360610013001008
6,13,17,360610007001002
6,13,23,360470069003000
6,13,6,360470135003001
6,13,16,360610015013003
6,13,16,360610092001016
6,13,22,360050389003000
6,13,15,360810907001011
6,13,18,360610130002000
6,13,19,360811093002002
6,13,16,360610158021001
6,13,14,360610029001003
6,13,17,360610119002001
6,13,20,360610224003001
6,13,13,360610056001005
6,13,14,360470495002003
6,13,22,360850273012002
6,13,17,360610131001002
6,13,23,360050070003000
6,13,11,360610116001004
6,13,10,360610101001004
6,13,16,360610109001010
6,13,13,360470553002002
6,13,20,360810357001003
6,13,12,360470552001000
6,13,11,360470138003001
6,13,8,360810019001045
6,13,9,360610021001007
6,13,10,360811567001012
6,13,20,360610093002001
6,13,16,360610042002002
6,13,7,360610031001007
6,13,15,360470009001004
6,13,17,360610082001001
6,13,18,360610031001012
6,13,20,360810164001003
6,13,9,360610033002009
6,13,14,360610125001000
6,13,20,360050074002002
6,13,18,360810480001009
6,13,1,360810637001001
6,13,13,360470009001004
6,13,17,360610009001003
6,13,7,360610317031001
6,13,11,360050212003000
6,13,18,360470009001004
6,13,15,360470049001000
6,13,9,360610021001008
6,13,1,360050274023000
6,13,8,360610009001012
6,13,17,360050399014000
6,13,13,360610033001010
6,13,9,360610007001000
6,13,15,360610145003002
6,13,19,360610203002000
6,13,14,360610112021003
6,14,21,360810337001002
6,14,16,360610092001015
6,14,9,360610013002005
6,14,13,360610104001006
6,14,16,360470366001013
6,14,12,360610084002003
6,14,16,360610052001004
6,14,7,360470011001006
6,14,11,360610094001003
6,14,19,360470009001004
6,14,10,360610031001010
6,14,17,360810272001002
6,14,10,360610155006000
6,14,22,360850213005006
6,14,13,360610007001015
6,14,8,360610171003000
6,14,10,360610007001015
6,14,8,360610094001014
6,14,14,360610137006001
6,14,20,360470314001005
6,14,11,360610007001011
6,14,18,360610128004002
6,14,11,360610074001004
6,14,20,360850151003001
6,14,7,360610103001009
6,14,16,360810659002004
6,14,20,360470437001000
6,14,18,360610009001001
6,14,19,360470009001004
6,14,14,360810297001003
6,14,19,360610112021000
6,14,22,360050371002002
6,14,10,360850277022022
6,14,17,360610092001003
6,14,11,360470551003001
6,14,18,360610094001000
6,14,17,360811267002001
6,14,11,360810964001019
6,14,10,360470297002003
6,14,18,360810266001009
6,14,14,360470053001010
6,14,2,360470571004001
6,14,17,360610033002009
6,14,6,360050460002001
6,14,12,360470018001042
6,14,12,360810368002010
6,14,6,360471004001002
6,14,12,360610015021004
6,14,12,360610101001004
6,14,15,360470392001002
6,14,19,360470009001004
6,14,7,360610006003000
6,14,11,360470011001006
6,14,21,360810086001009
6,14,11,360610040006000
6,14,22,360470161002001
6,14,12,360610113001005
6,14,10,360470009001004
6,14,13,360610125001003
6,14,9,360610029004007
6,14,3,360811507022009
6,14,15,360470339003001
6,14,14,360810033001004
6,14,8,360050296001011
6,14,18,360470762001002
6,14,16,360610050002002
6,14,13,360470386001006
6,14,18,360610096001007
6,14,11,360610031001012
6,14,8,360610119002001
6,14,16,360610126006000
6,14,12,360610042002002
6,14,11,360810032001000
6,14,22,360810334012000
6,14,13,360610181003000
6,14,16,360610031001010
6,14,10,360050323004000
6,14,11,360471104001013
6,14,19,360610076001001
6,14,19,360470571003002
6,14,21,360810589001002
6,14,15,360810273004000
6,14,14,360610033002009
6,14,15,360610168002002
6,14,1,360810663003001
6,14,11,360850247002006
6,14,7,360810249003004
6,14,13,360610013002005
6,14,17,360810199001014
6,14,11,360610156021000
6,14,18,360610021001010
6,14,11,360610062001002
6,14,23,360850170111016
6,14,17,360811467001007
6,14,17,360610113001000
6,14,10,360610099001020
6,14,21,360810062026000
6,14,17,360050090002005
6,14,8,360470037001010
6,14,19,360810019001069
6,14,16,360610037001001
6,14,13,360610009001003
6,14,20,360470489003000
6,14,17,360050027021002
6,14,12,360610065001004
6,14,11,360610145003002
6,14,20,360810972041000
6,14,15,360610142003001
6,14,23,360810059001000
6,14,18,360610317044001
6,14,19,360610084002001
6,14,7,360610124008000
6,14,19,360050284001014
6,14,16,360470439003001
6,14,18,360610104001001
6,14,10,360810683002003
6,14,10,360470009001004
6,14,10,360610113001011
6,14,21,360470140001000
6,14,12,360610142005000
6,14,15,360811479002006
6,14,12,360850169011004
6,14,17,360610031001007
6,14,16,360811163004000
6,14,15,360610061001001
6,14,19,360610007001011
6,14,21,360471522003009
6,14,13,360610112011001
6,14,8,360050181012000
6,14,1,360610241005000
6,14,17,360810683003005
6,14,19,360810656001003
6,14,6,360610160012001
6,14,19,360610100002002
6,14,14,360470009001004
6,14,12,360470165002002
6,14,21,360810687003010
6,14,10,360810889016001
6,14,8,360470816001001
6,14,9,360050063002026
6,14,15,360470009001000
6,14,23,360470428003001
6,14,12,360610054001001
6,14,18,360050205014001
6,14,17,360610068001001
6,14,19,360610092001002
6,14,16,360850114011003
6,14,7,360610131001005
6,14,19,360470220002001
6,14,19,360470037001012
6,14,18,360610119001003
6,14,17,360050093001027
6,14,8,360610054001000
6,14,11,360610015021004
6,14,21,360810446022001
6,14,21,360470447002002
6,15,10,360610094001013
6,15,13,360470108002000
6,15,15,360610033002009
6,15,15,360470139001000
6,15,16,360810548001002
6,15,11,360610118004000
6,15,12,360810320002026
6,15,14,360470035001003
6,15,16,360610139007000
6,15,14,360610091001000
6,15,17,360610101001004
6,15,11,360610116001006
6,15,19,360610090002000
6,15,18,360810033001004
6,15,15,360610052002006
6,15,16,360610125002000
6,15,8,360050425001000
6,15,11,360470449003002
6,15,14,360610109001006
6,15,7,360610098002000
6,15,15,360810779021002
6,15,13,360610096001006
6,15,10,360610104001006
6,15,11,360610047002006
6,15,10,360810204001002
6,15,5,360470828001002
6,15,15,360470009001004
6,15,11,360470009001004
6,15,15,360610118001000
6,15,6,360050462019001
6,15,8,360610056001004
6,15,17,360470543002003
6,15,13,360610037003004
6,15,18,360470569001002
6,15,17,360810757013004
6,15,10,360610096001003
6,15,10,360610113001010
6,15,20,360470350001001
6,15,11,360050332013001
6,15,11,360610099001020
6,15,18,360610088001002
6,15,19,360610032002000
6,15,16,360470190001000
6,15,9,360610119001003
6,15,14,360610083003002
6,15,16,360610168002002
6,15,17,360810925001008
6,15,17,360470009001004
6,15,11,360610104001008
6,15,7,360610101001007
6,15,12,360610100001004
6,15,14,360610054001002
6,15,17,360810383021054
6,15,10,360610271002000
6,15,9,360610119001004
6,15,16,360470531003000
6,15,9,360610033001008
6,15,15,360610096001004
6,15,15,360470157004001
6,15,13,360470537002004
6,15,11,360610052001004
6,15,18,360810769021000
6,15,17,360610129002005
6,15,16,360610112021004
6,15,21,360470658001001
6,15,12,360050065001002
6,15,19,360610029004007
6,15,9,360610101001007
6,15,19,360610029001003
6,15,21,360050213023000
6,15,13,360810687001001
6,15,9,360610137003000
6,15,13,360610076002005
6,15,17,360610057001002
6,15,17,360610112032002
6,15,21,360810001001008
6,15,21,360610173005000
6,15,21,360470974002000
6,15,11,360610113001003
6,15,10,360610094001014
6,15,9,360810019001069
6,15,6,360470117002001
6,15,11,360610098003001
6,15,20,360470327003001
6,15,19,360610009001012
6,15,18,360610190001002
6,15,17,360610165004000
6,15,14,360470772002006
6,15,15,360810790002000
6,15,21,360610015022006
6,15,15,360810462003006
6,15,16,360810539001008
6,15,14,360471130001001
6,15,15,360470370003004
6,15,15,360811017001007
6,15,13,360610009001026
6,15,14,360610029004000
6,15,19,360470590001011
6,15,18,360810267002000
6,15,17,360810216001011
6,15,15,360610095002000
6,15,20,360470271001000
6,15,8,360610009001017
6,15,13,360610056003000
6,15,16,360610112031000
6,15,7,360610084002002
6,15,12,360470328004001
6,15,11,360610013001006
6,15,13,360810568004007
6,15,18,360610112032001
6,15,15,360610009001000
6,15,18,360610039003000
6,15,17,360610039002002
6,15,15,360610212002000
6,15,16,360050093001027
6,15,11,360610104001004
6,15,23,360470401002000
6,15,22,360050516001010
6,15,19,360610160013002
6,15,10,360610196003001
6,15,15,360610033002009
6,15,17,360610065001004
6,15,18,360050065001002
6,15,18,360610088001004
6,15,20,360810327001003
6,15,18,360610039002001
6,15,16,360470794001003
6,15,18,360050159001000
6,15,14,360470011001006
6,15,18,360610203002000
6,15,7,360050243003000
6,15,15,360810297001003
6,15,9,360470009001004
6,15,1,360810182001001
6,15,16,360470573001001
6,15,17,360610113001006
6,15,11,360610113001010
6,15,14,360610094001004
6,15,6,360470511001002
6,15,16,360610125001007
6,15,20,360610042002001
6,15,12,360610082001001
6,15,11,360470449004009
6,15,17,360610081006000
6,15,13,360850132033009
6,15,15,360471190001005
6,15,9,360610031001012
6,15,8,360610125002000
6,15,12,360610317031001
6,15,20,360470353003002
6,15,16,360470114001003
6,15,10,360610092001016
6,15,1,360470078004000
6,15,12,360610040005001
6,15,17,360610039002001
6,15,6,360470386001005
6,15,15,360610228004000
6,15,12,360810081001003
6,15,10,360810199001007
6,15,13,360610101001007
6,15,14,360610179007001
6,15,18,360470549001003
6,15,12,360610119001006
6,15,12,360610094001006
6,15,15,360610080002000
6,15,14,360050237021000
6,15,21,360050221021000
6,15,15,360610007001006
6,15,11,360470011001006
6,15,15,360810033002004
6,15,20,360470772002011
6,15,17,360470009001004
6,15,10,360610092001005
6,15,13,360610007001000
6,15,12,360050062004000
6,15,12,360470454001002
6,15,9,360470517002003
6,15,17,360811347002001
6,15,22,360610171003001
6,15,16,360610129002004
6,15,15,360810253022005
6,15,11,360470114001003
6,15,11,360610203002000
6,15,23,360850208031003
6,15,21,360610136007000
6,15,17,360610092001002
6,15,19,360610092001016
6,15,18,360850291031003
6,15,8,360470517002004
6,15,22,360050195001001
6,15,13,360610160021000
6,15,20,360610317032005
6,15,17,360610113001003
6,15,12,360610084002002
6,15,23,360470408001000
6,15,22,360470268002000
6,15,11,360050419005000
6,15,10,360610066004000
6,15,11,360470798022001
6,15,15,360470060001001
6,15,3,360610173005000
6,15,15,360610203002000
6,15,21,360811161001003
6,15,19,360610109001007
6,15,18,360610031001010
6,15,11,360610095001002
6,15,11,360610074003000
6,15,18,360610115002002
6,15,16,360470009001004
6,15,11,360470011001006
6,15,17,360470071002000
6,15,15,360811403002008
6,17,15,360610032001000
6,17,1,360810455004000
6,17,14,360610052001001
6,17,16,360610109001007
6,17,20,360610042002001
6,17,16,360610021001011
6,17,13,360050093006000
6,17,14,360810189002003
6,17,10,360470009001004
6,17,15,360470549001003
6,17,15,360610167005000
6,17,18,360610145003002
6,17,19,360470009001004
6,17,16,360050431007001
6,17,13,360610058001003
6,17,22,360610041002001
6,17,11,360610109001005
6,17,11,360050408002001
6,17,8,360610021002006
6,17,21,360810039001003
6,17,8,360470009001004
6,17,20,360470688002002
6,17,18,360610080001002
6,17,16,360610109001002
6,17,8,360470740002001
6,17,11,360810141002000
6,17,12,360610057001002
6,17,23,360470151002001
6,17,13,360610098002000
6,17,13,360610101001007
6,17,10,360610084002001
6,17,12,360850011001005
6,17,21,360470445002002
6,17,24,360810484004002
6,17,18,360610114022003
6,17,23,360471182022002
6,17,13,360610096001004
6,17,18,360610007001024
6,17,16,360610113001005
6,17,8,360470355003002
6,17,13,360610100002003
6,17,11,360610013002011
6,17,17,360610082001005
6,17,11,360610114021003
6,17,13,360610109001005
6,17,11,360610056001005
6,17,15,360610084002002
6,17,15,360610007001015
6,17,17,360610109001004
6,17,17,360610100001000
6,17,11,360810199001016
6,17,13,360610092001015
6,17,13,360470398001009
6,17,12,360610058001007
6,17,15,360810111001000
6,17,18,360810521002002
6,17,22,360610013001016
6,17,18,360470439003001
6,17,17,360850003002002
6,17,21,360810330001005
6,17,15,360470228003001
6,17,13,360050219001000
6,17,12,360470307003001
6,17,17,360470015001007
6,17,20,360610271004002
6,17,11,360470362003007
6,17,20,360610291004001
6,17,11,360810799001004
6,17,21,360610144023001
6,17,17,360610125001003
6,17,17,360610009001002
6,17,14,360610033001004
6,17,10,360810297001007
6,17,17,360610039002001
6,17,14,360610007001026
6,17,8,360610128004001
6,17,10,360610039002002
6,17,15,360610033002009
6,17,18,360470059002032
6,17,13,360610055022005
6,17,23,360470764003000
6,17,23,360050183013001
6,18,10,360470009001004
6,18,20,360470437001001
6,18,17,360850097003009
6,18,12,360810166002002
6,18,10,360810259001000
6,18,8,360610054001004
6,18,19,360610271003005
6,18,13,360850105004001
6,18,20,360470500003002
6,18,20,360610237001000
6,18,10,360470037001012
6,18,15,360610013002009
6,18,17,360050194001006
6,18,10,360811551023000
6,18,17,360610076001005
6,18,19,360470360021001
6,18,12,360850003002001
6,18,10,360610068001001
6,18,10,360610119001000
6,18,13,360610125001007
6,18,2,360810254001007
6,18,8,360610031001012
6,18,1,360610165003000
6,18,15,360810555001000
6,18,20,360610066003001
6,18,11,360470009001004
6,18,7,360610095002001
6,18,8,360470808001001
6,18,13,360810253012000
6,18,14,360050229013001
6,18,11,360610100002004
6,18,13,360610036021000
6,18,16,360470009001004
6,18,13,360850291021050
6,18,16,360470432002000
6,18,6,360470313002002
6,18,23,360610126001002
6,18,18,360810535001004
6,18,18,360810107011001
6,18,17,360050516001004
6,18,19,360610119001006
6,18,14,360810452001002
6,18,9,360470553002002
6,18,18,360610074003001
6,18,19,360810779062001
6,18,15,360050096002001
6,18,6,360610139001000
6,18,9,360610029004007
6,18,18,360610021001006
6,18,1,360810593001005
6,18,8,360810283004000
6,18,11,360610108007001
6,18,11,360610112021005
6,18,14,360470033002004
6,18,15,360610062001000
6,18,21,360610088005000
6,18,20,360470413002001
6,18,14,360610112032000
6,18,19,360610174021002
6,18,13,360610013002001
6,18,16,360610112031000
6,18,18,360610095002000
6,18,12,360610124004000
6,18,14,360610082001000
6,18,19,360470022001001
6,18,16,360610137004003
6,18,16,360610054001004
6,18,22,360050279003000
6,18,10,360610058001001
6,18,10,360470059002032
6,18,9,360610039002001
6,18,8,360811267002001
6,18,19,360610061002000
6,18,9,360811195001002
6,18,21,360050414003004
6,18,20,360810439001004
6,18,9,360610033001001
6,18,14,360610076001005
6,18,11,360470009001004
6,18,20,360610269002000
6,18,16,360610125002001
6,18,23,360610038007000
6,18,14,360470543001032
6,18,13,360850097001005
6,18,19,360050397001002
6,18,10,360610057001002
6,18,18,360610106021000
6,18,13,360810613012001
6,18,16,360050209003000
6,18,15,360610007001010
6,18,18,360610009001017
6,19,19,360610052002002
6,19,19,360610049001004
6,19,20,360470347003001
6,19,12,360470464001000
6,19,16,360050060001010
6,19,18,360050395003001
6,19,22,360050132005008
6,19,9,360810331001000
6,19,14,360050484002013
6,19,11,360610109001005
6,19,7,360610119001000
6,19,9,360470430001000
6,19,11,360470009001004
6,19,16,360610251001002
6,19,18,360610076002005
6,19,16,360811347002001
6,19,21,360470490001000
6,19,13,360610039002002
6,19,20,360610015013014
6,19,13,360810020001001
6,19,16,360470740002001
6,19,21,360470287001006
6,19,21,360810040011003
6,19,9,360610092001015
6,19,17,360610062001005
6,19,19,360610099001020
6,19,3,360470547002001
6,19,9,360610054001004
6,19,18,360610062001000
6,19,9,360610033001003
6,19,10,360470011001006
6,19,13,360810657021007
6,19,7,360610047001000
6,19,18,360470130003000
6,19,13,360470009001001
6,19,13,360050351003002
6,19,24,360470574001000
6,19,15,360810123012003
6,19,16,360610052001000
6,19,15,360610100001002
6,19,11,360610099001003
6,19,9,360610159001000
6,19,22,360470870003000
6,19,10,360850047001001
6,19,1,360470516021001
6,19,13,360610029004007
6,19,18,360610087001001
6,19,8,360470246001002
6,19,18,360810729002005
6,19,13,360610047002012
6,19,15,360610088001002
6,19,11,360470561004002
6,19,11,360050421001000
6,19,10,360610101001005
6,19,11,360811507022006
6,19,10,360610056001005
6,19,17,360470022001001
6,19,18,360470009001004
6,19,20,360811032024005
6,19,17,360810087002004
6,19,19,360610068001002
6,19,19,360610109001003
6,19,15,360050434001003
6,19,18,360610159006001
6,19,15,360470554003000
6,19,7,360610119001003
6,19,11,360610095001001
6,19,14,360810083002002
6,19,14,360850173001002
6,19,15,360610029004007
6,19,19,360610029004007
6,19,12,360810032001000
6,19,17,360610119001000
6,19,9,360050019003027
6,19,17,360610072002001
6,19,12,360610082001001
6,19,13,360470009001004
6,19,14,360470500003000
6,19,14,360610007001000
6,19,9,360610100002004
6,19,14,360470039002000
6,19,16,360610033001001
6,19,14,360610056001001
6,19,18,360050425006000
6,19,12,360850303011006
6,19,12,360470442001001
6,19,2,360470193002000
6,19,12,360610082002000
6,19,5,360850277021004
6,19,9,360610100001002
6,19,16,360610099001022
6,19,10,360470009001004
6,19,20,360050228001001
6,19,16,360470009001004
6,19,13,360610125001002
6,19,20,360610287003001
6,19,21,360470122003001
6,19,8,360610103001009
6,19,11,360610101001007
6,19,13,360610096001007
6,19,12,360610104001002
6,19,20,360050379005000
6,19,7,360470009001004
6,19,13,360470579002021
6,20,16,360810019001066
6,20,9,360610013001006
6,20,18,360050183011001
6,20,11,360470153001001
6,20,8,360610119001001
6,20,10,360610084002005
6,20,15,360610079001007
6,20,17,360810711002000
6,20,11,360610009001009
6,20,21,360810110001002
6,20,9,360810637001000
6,20,12,360470047001002
6,20,11,360610102001003
6,20,7,360050397001002
6,20,14,360610128004003
6,20,18,360810711004003
6,20,14,360610160012002
6,20,20,360610154008000
6,20,21,360810992001000
6,20,16,360610167004000
6,20,18,360610119001002
6,20,16,360050289003002
6,20,16,360810637001008
6,20,8,360610131001003
6,20,11,360610029004007
6,20,15,360810972042009
6,20,13,360610033002009
6,20,11,360810055001000
6,20,12,360470446001000
6,20,23,360050458001000
6,20,20,360050096002000
6,20,14,360610007001016
6,20,10,360610251001002
6,20,17,360610037003015
6,20,7,360610092001005
6,20,16,360610076001001
6,20,17,360610033002009
6,20,12,360610076001005
6,20,14,360810019001069
6,20,19,360850003002002
6,20,13,360610083002000
6,20,8,360610039002001
6,20,13,360470033002001
6,20,13,360610043003001
6,20,10,360610077002002
6,20,16,360810033001004
6,20,15,360610056001003
6,20,15,360050319001000
6,20,5,360470272003002
6,20,14,360470021002009
6,20,9,360610101001008
6,20,23,360850277051006
6,20,23,360810259002002
6,20,16,360811201001004
6,20,8,360610116001004
6,20,14,360610052002001
6,20,20,360610236002005
6,20,8,360610080002000
6,20,19,360610079001008
6,20,24,360470674002002
6,20,22,360810558002000
6,20,1,360811099003003
6,20,16,360610124008000
6,20,8,360810033001004
6,20,19,360811301003007
6,20,17,360470018001026
6,20,14,360610013002000
6,20,14,360470250001001
6,20,15,360470009001004
6,20,20,360610134005000
6,20,8,360470009001004
6,20,14,360610074001004
6,20,15,360610033002009
6,20,15,360810616022004
6,20,15,360610104001001
6,20,14,360610164001001
6,20,22,360610050005000
6,20,15,360610102001002
6,20,11,360470077003004
6,20,20,360810779072000
6,20,15,360610203002000
6,20,17,360610164001001
6,20,9,360610128002001
6,20,11,360610031001010
6,20,12,360470021002020
6,20,10,360810716001037
6,20,18,360610145002000
6,20,17,360610094001006
6,20,13,360470359004001
6,20,18,360610135001007
6,20,21,360810126011000
6,20,15,360470816001001
6,20,17,360811367001001
6,20,15,360610045001003
6,20,21,360050216025002
6,20,16,360810179001013
6,20,14,360470037001012
6,20,13,360610099001028
6,20,14,360810682001001
6,20,10,360610111001002
6,20,22,360470096003000
6,20,15,360850047001001
6,20,14,360610149001001
6,20,12,360610091001000
6,20,24,360050217001002
6,20,21,360470826003005
6,20,22,360810613014001
6,20,20,360470414021000
6,20,22,360810638004004
6,20,18,360810123013000
6,20,14,360810083002000
6,20,18,360470538001000
6,20,14,360610080002001
6,20,23,360810855003000
6,20,15,360050296001011
6,20,24,360610007001025
6,20,20,360470415002001
6,20,18,360470147001002
6,20,8,360050229013001
6,20,17,360610029004007
6,20,21,360810779032004
6,20,17,360610082001003
6,20,16,360810741002001
6,20,18,360610043003001
6,20,1,360610125001007
6,20,15,360810179002014
6,20,10,360610099001003
6,20,16,360470214001002
6,20,19,360810711003002
6,20,15,360470582003002
6,20,19,360610084002005
6,20,13,360810145001002
6,20,24,360050078002007
6,20,19,360610031001010
6,20,17,360610091001000
6,20,17,360610086034003
6,20,9,360610094001004
6,20,6,360470369001001
6,20,22,360470403001003
6,20,17,360810717013001
6,20,17,360610171004000
6,20,21,360050405011001
6,20,10,360610094001012
6,20,23,360850050003019
6,20,15,360610095001003
6,20,18,360610098002000
6,20,19,360610119001006
6,20,16,360610056001005
6,20,20,360610169004001
6,20,14,360610031001010
6,20,19,360050093002006
6,20,10,360810294005008
6,20,24,360610190001000
6,20,24,360050264003006
6,20,15,360610113001004
6,20,8,360610092001006
6,20,22,360810235002001
6,20,9,360610104001006
6,20,7,360610090001001
6,20,14,360810716001061
6,20,7,360610121004000
6,20,23,360050344002008
6,20,14,360610086033000
6,20,18,360810073001001
6,20,15,360610119001003
6,20,18,360810401002002
6,20,5,360610283004002
6,20,19,360610092001010
6,20,20,360610036012001
6,20,15,360610125001000
6,20,19,360810907001020
6,20,17,360610127003001
6,20,15,360610033002009
6,20,6,360610205001009
6,20,18,360610069001013
6,20,20,360050358004001
6,20,17,360610120004002
6,20,8,360810033001004
6,20,12,360610140004001
6,20,18,360470009001004
6,20,12,360610052001002
6,20,15,360610055011004
6,20,13,360610168002002
6,20,9,360610087001003
6,20,10,360610031001010
6,20,19,360610054001004
6,20,8,360610082001004
6,21,21,360850189012010
6,21,16,360810716001028
6,21,15,360610021001010
6,21,16,360610157002001
6,21,11,360810711004003
6,21,14,360470009001004
6,21,9,360470538002003
6,21,10,360610212002000
6,21,14,360610076001005
6,21,21,360470056012001
6,21,11,360610015011009
6,21,15,360610113001008
6,21,8,360610013002005
6,21,9,360810043002002
6,21,16,360470228003003
6,21,11,360610113001003
6,21,12,360470009001004
6,21,12,360810489001001
6,21,20,360850208014005
6,21,14,360610013002005
6,21,14,360610114012002
6,21,9,360610139006000
6,21,8,360470033002004
6,21,19,360610104001004
6,21,17,360470193003000
6,21,15,360850226001011
6,21,13,360610096001005
6,21,13,360810033001004
6,21,12,360610007001001
6,21,10,360470011001006
6,21,11,360470232001002
6,21,8,360050421001000
6,21,12,360610125001000
6,21,15,360810212001000
6,21,18,360610119001001
6,21,11,360810019001022
6,21,8,360610119001006
6,21,19,360850277022013
6,21,14,360610109001006
6,21,10,360050421002000
6,21,14,360610080001000
6,21,18,360470932001010
6,21,13,360810535001004
6,21,11,360810869002007
6,21,11,360470287001003
6,21,21,360610219002000
6,21,11,360610031001012
6,21,9,360470622001012
6,21,12,360810683002003
6,21,17,360610125001007
6,21,16,360810947001007
6,21,15,360050279003000
6,21,12,360610099001020
6,21,20,360470074002000
6,21,17,360471502003001
6,21,8,360810716001061
6,21,21,360470610022000
6,21,22,360610169003000
6,21,8,360810535001004
6,21,23,360050054002000
6,21,21,360050383022000
6,21,10,360050421001000
6,21,23,360810462003000
6,21,15,360610088001001
6,21,14,360610100001004
6,21,16,360610168002002
6,21,12,360610029004007
6,21,16,360610029004007
6,21,2,360471176021002
6,21,17,360470009001004
6,21,14,360610112031000
6,21,17,360610100002001
6,21,13,360610119001004
6,21,1,360470333002001
6,21,14,360610082001000
6,23,16,360610195002001
6,23,18,360610009001001
6,23,11,360610037001018
6,23,20,360610059003000
6,23,10,360610178003001
6,23,20,360470397001002
6,23,15,360050421001000
6,23,23,360810179002000
6,23,20,360470202001000
6,23,18,360810711002000
6,23,14,360610013002008
6,23,16,360470009001004
6,23,12,360810579002003
6,23,14,360470129011002
6,23,8,360470011001002
6,23,19,360610033001003
6,23,18,360610228004000
6,23,12,360610119001001
6,23,9,360810480001009
6,23,15,360470433002002
6,23,20,360050395003000
6,23,22,360810114001009
6,23,10,360610152006005
6,23,16,360610177003002
6,23,8,360470988001005
6,23,17,360610116001004
6,23,11,360610090003001
6,23,18,360850181001000
6,23,15,360810158023002
6,23,23,360470545006000
6,23,13,360610050002001
